Null,CountyID,PollingID,County,Precinct,Polling Location,Address1,Address2,Zip Code
0,11,43,Buncombe,43.2,JOHNSTON SCHOOL,230 JOHNSTON BLVD,"ASHEVILLE, NC",28806
0,11,44,Buncombe,42.1,EMMA ELEMENTARY SCHOOL,37 BRICKYARD RD,"ASHEVILLE, NC",28806
0,11,45,Buncombe,41.1,FRENCH BROAD FIRE DEPT,572 FLETCHER MARTIN RD,"ALEXANDER, NC",28701
0,11,46,Buncombe,40.2,NORTH BUNCOMBE ELEMENTARY,251 FLAT CREEK CHURCH RD,"WEAVERVILLE, NC",28787
0,11,47,Buncombe,39.2,FAIRVIEW VOLUNTEER FIRE DEPT,1586 CHARLOTTE HWY,"FAIRVIEW, NC",28730
0,11,49,Buncombe,37.1,GARREN CREEK FIRE DEPARTMENT,10 FLAT CREEK RD,"FAIRVIEW, NC",28730
0,11,50,Buncombe,36.1,FIRST BAPTIST CHURCH-BLACK MOUNTAIN,130 MONTREAT RD,"BLACK MOUNTAIN, NC",28711
0,11,51,Buncombe,35.1,CARVER COMMUNITY CENTER,10 CARVER AVE,"BLACK MOUNTAIN, NC",28711
0,11,52,Buncombe,34.1,LAKEVIEW SENIOR CENTER,401 LAUREL CIRCLE DR,"BLACK MOUNTAIN, NC",28711
0,11,54,Buncombe,32.1,OWEN MIDDLE SCHOOL,730 OLD US 70 HWY,"SWANNANOA, NC",28778
0,11,55,Buncombe,31.1,BILTMORE FOREST TOWN HALL,355 VANDERBILT RD,"ASHEVILLE, NC",28803
0,11,56,Buncombe,30.2,AVERYS CREEK ELEMENTARY SCHOOL,15 PARK SOUTH BLVD,"ARDEN, NC",28704
0,11,57,Buncombe,29.2,NEW HOPE PRESBYTERIAN,3070 SWEETEN CREEK RD,"ASHEVILLE, NC",28803
0,11,58,Buncombe,28.1,COVENANT REFORMED PRESBYTERIAN,281 EDGEWOOD RD,"ASHEVILLE, NC",28804
0,11,59,Buncombe,22.2,IRA B JONES SCHOOL AUDITORIUM,544 KIMBERLY AVE,"ASHEVILLE, NC",28804
0,11,60,Buncombe,26.1,ST GEORGES EPISCOPAL CHURCH,1 SCHOOL RD,"ASHEVILLE, NC",28806
0,11,61,Buncombe,25.1,CHARLES C BELL SCHOOL,90 MAPLE SPRINGS RD,"ASHEVILLE, NC",28805
0,11,62,Buncombe,24.1,CROSSROADS ASSEMBLY,20 S BEAR CREEK RD,"ASHEVILLE, NC",28806
0,11,63,Buncombe,23.3,EVERGREEN CHARTER SCHOOL,50 BELL RD,"ASHEVILLE, NC",28805
0,11,64,Buncombe,27.2,BEAVERDAM COMMUNITY CENTER,450 BEAVERDAM RD,"ASHEVILLE, NC",28804
0,11,65,Buncombe,21.1,HAW CREEK ELEMENTARY SCHOOL,10 BETHESDA RD,"ASHEVILLE, NC",28805
0,11,66,Buncombe,23.2,TRIED STONE MISSIONARY BAPTIST CHURCH,100 CARROLL AVE,"ASHEVILLE, NC",28801
0,11,67,Buncombe,19.1,SKYLAND FIRE DEPARTMENT,9 MILLER RD S,"ASHEVILLE, NC",28803
0,11,68,Buncombe,18.2,TC ROBERSON HS-MIAMI CIR OFF LONG SHOALS RD,250 OVERLOOK RD,"ASHEVILLE, NC",28803
0,11,69,Buncombe,17.1,UNITARIAN UNIVERSALIST CONGREGATION,1 EDWIN PL,"ASHEVILLE, NC",28801
0,11,70,Buncombe,16.2,WEST ASHEVILLE LIBRARY,942 HAYWOOD RD,"ASHEVILLE, NC",28806
0,11,71,Buncombe,15.1,VANCE ELEMENTARY SCHOOL,98 SULPHUR SPRINGS RD,"ASHEVILLE, NC",28806
0,11,74,Buncombe,12.1,HALL FLETCHER SCHOOL-GYMNASIUM,60 RIDGELAWN RD,"ASHEVILLE, NC",28806
0,11,76,Buncombe,9.1,MURPHY-OAKLEY COMMUNITY CENTER,749 FAIRVIEW RD,"ASHEVILLE, NC",28803
0,11,77,Buncombe,56.2,SKYLAND FIRST BAPTIST CHURCH,2115 HENDERSONVILLE RD,"ARDEN, NC",28704
0,11,79,Buncombe,6.1,TRINITY PRESBYTERIAN CHURCH,17 SHAWNEE TRL,"ASHEVILLE, NC",28805
0,11,80,Buncombe,38.2,CANE CREEK MIDDLE SCHOOL,570 LOWER BRUSH CREEK RD,"FLETCHER, NC",28732
0,11,81,Buncombe,38.3,TRINITY OF FAIRVIEW CHURCH,646 CONCORD RD,"FLETCHER, NC",28732
0,11,82,Buncombe,33.2,BLACK MOUNTAIN PRIMARY SCHOOL,301 E STATE ST,"BLACK MOUNTAIN, NC",28711
0,11,83,Buncombe,33.3,BLACK MOUNTAIN ELEMENTARY SCHOOL,150 FLAT CREEK RD,"BLACK MOUNTAIN, NC",28711
0,11,84,Buncombe,60.4,ABIDING SAVIOR LUTHERAN CHURCH,801 CHARLOTTE HWY,"FAIRVIEW, NC",28730
0,11,85,Buncombe,14.3,LAND OF SKY REGIONAL COUNCIL,339 NEW LEICESTER HWY,"ASHEVILLE, NC",28806
0,11,86,Buncombe,14.2,WEST ASHEVILLE RECREATION CENTER,970 HAYWOOD RD,"ASHEVILLE, NC",28806
0,11,87,Buncombe,39.3,FAIRVIEW COMMUNITY CENTER,1357 CHARLOTTE HWY,"FAIRVIEW, NC",28730
0,11,88,Buncombe,30.3,AVERYS CREEK COMMUNITY CENTER,899 GLENN BRIDGE RD SE,"ARDEN, NC",28704
0,11,89,Buncombe,1.1,STEPHENS LEE COMMUNITY CENTER,30 GEORGE WASHINGTON CARVER ST,"ASHEVILLE, NC",28801
0,11,90,Buncombe,20.1,ST LUKES EPISCOPAL CHURCH,219 CHUNNS COVE RD,"ASHEVILLE, NC",28805
0,11,91,Buncombe,8.3,FAITH TABERNACLE CHRISTIAN CNTR,800 APPELDOORN CIR,"ASHEVILLE, NC",28803
0,11,93,Buncombe,51.2,NORTH WINDY RIDGE SCHOOL,20 DOAN RD,"WEAVERVILLE, NC",28787
0,11,95,Buncombe,681,NEWFOUND COMMUNITY CENTER,3 MORGAN BRANCH RD,"LEICESTER, NC",28748
0,11,96,Buncombe,13.1,CALVARY BAPTIST CHURCH,531 HAYWOOD RD,"ASHEVILLE, NC",28806
0,12,1,Burke,DREXEL 01,DREXEL 1     RO HUFFMAN REC CTR,700 S MAIN ST,"DREXEL, NC",28619
0,12,3,Burke,ICARD 01,ICARD 1      FRIENDSHIP UNITED METHODIST,703 BURKE ST.,"CONNELLY SPRINGS, NC",28612
0,12,4,Burke,ICARD 02,ICARD 2      GEORGE HILDEBRAND FIRE DEPT,7470 GEORGE HILDEBRAN SCHOOL RD,"CONNELLY SPRINGS, NC",28612
0,12,6,Burke,ICARD 04,ICARD 4     EAST BURKE HS FIELD HOUSE,3695 EAST BURKE BLVD,"CONNELLY SPRINGS, NC",28612
0,12,7,Burke,ICARD 05,ICARD 5       LONGVIEW RECREATION CTR,3107 2ND AVE NW,"HICKORY, NC",28601
0,12,8,Burke,JONAS RIDGE,JONAS RIDGE      JONAS RIDGE FIRE DEPT,6680 DOGWOOD KNOB RD,"JONAS RIDGE, NC",28641
0,12,9,Burke,LINVILLE 01,LINVILLE 1      LONGTOWN VOL FIRE DEPT,7765 SOUTH MTN INSTITUTE RD,"NEBO, NC",28761
0,12,10,Burke,LINVILLE 02,LINVILLE 2      LAKE JAMES VOL FIRE DEPT,3222 NC 126,"MORGANTON, NC",28655
0,12,11,Burke,LOVELADY 01,LOVELADY 1      OLD ROCK SCHOOL,400 W MAIN ST,"VALDESE, NC",28690
0,12,12,Burke,LOVELADY 02,LOVELADY 2      R COLLEGE TOWN HALL,980 MALCOLM BLVD,"RUTHERFORD COLLEGE, NC",28671
0,12,13,Burke,LOVELADY 04,LOVELADY 4      VALDESE TOWN HALL,102 MASSEL AVE SW,"VALDESE, NC",28690
0,12,15,Burke,LOWER FORK-A,LOWER FORK-A       SOUTH MTN FIRE DEPT,8204 GUS PEELER RD,"CONNELLY SPRINGS, NC",28612
0,12,16,Burke,MORGANTON 01,MORGANTON 1  COMMA,401 S COLLEGE ST,"MORGANTON, NC",28655
0,12,17,Burke,MORGANTON 04,MORGANTON 4     BURKE SENIOR CENTER,501 N GREEN ST,"MORGANTON, NC",28655
0,12,18,Burke,MORGANTON 05,MORGANTON 5      FIRST ADVENT CHURCH,211 LENOIR RD,"MORGANTON, NC",28655
0,12,19,Burke,MORGANTON 06,MORGANTON 6      MULL ELEMENTARY,1140 OLD NC 18,"MORGANTON, NC",28655
0,12,21,Burke,MORGANTON 08,MORGANTON 8      PLEASANT VIEW BAPTIST,1834 US 70 EAST,"MORGANTON, NC",28655
0,12,22,Burke,MORGANTON 09,MORGANTON 9    AGRICULTURAL CTR,130 AMMONS DR # 2,"MORGANTON, NC",28655
0,12,23,Burke,MORGANTON 10,MORGANTON 10     PUBLIC SAFETY STA 2,801 CARBON CITY RD,"MORGANTON, NC",28655
0,12,24,Burke,QUAKER MEADOWS #1-A,Q MEADOWS 1A     OAK HILL METHODIST CHURCH,2239 NC 181,"MORGANTON, NC",28655
0,12,25,Burke,QUAKER MEADOWS 02,Q MEADOWS 2     FAIRGROUNDS,145 BOST RD,"MORGANTON, NC",28655
0,12,26,Burke,SILVER CREEK 01,SILVER CREEK 1   W A YOUNG ELEMENTARY,325 CONLEY RD,"MORGANTON, NC",28655
0,12,27,Burke,SILVER CREEK 02,SILVER CREEK 2      WEST END FIRE DEPT,3776 JAMESTOWN RD,"MORGANTON, NC",28655
0,12,28,Burke,SILVER CREEK 03,SILVEFR CREEK # 3     THE ROCK CHURCH,4806 US 64,"MORGANTON, NC",28655
0,12,31,Burke,UPPER FORK,UPPER FORK       ENOLA VOL FIRE DEPT,2510 ENOLA RD,"MORGANTON, NC",28655
0,12,32,Burke,ICARD 03,ICARD 3      HILDEBRAN MUNICIPAL GYM,208 S CENTER ST,"HILDEBRAN, NC",28637
0,12,33,Burke,UPPER CREEK,UPPER CREEK      SMYRNA BAPTIST,3500 BROWN MOUNTAIN BEACH RD,"MORGANTON, NC",28655
0,12,36,Burke,DREXEL 03,DREXEL 3     HIGH PEAK BAPTIST,3073 HIGH PEAK RD,"VALDESE, NC",28690
0,12,37,Burke,CHESTERFIELD,CHESTERFIELD     CHESTERFIELD RURITAN,2126 PAX HILL RD,"MORGANTON, NC",28655
0,12,39,Burke,BURKEMONT,BURKEMONT        THE ROCK CHURCH,4806 US 64,"MORGANTON, NC",28655
0,12,40,Burke,SALEM,SALEM         SALEM ELEMENTARY,1329 SALEM RD,"MORGANTON, NC",28655
0,12,41,Burke,LOWER FORK-B,LOWER FORK-B    SOUTH MTN FIRE DEPT,8204 GUS PEELER RD,"CONNELLY SPRINGS, NC",28612
0,12,44,Burke,QUAKER MEADOWS #1-B,Q MEADOWS 1B  QM PRESBYTERIAN,2682 NC 181,"MORGANTON, NC",28655
0,13,2,Cabarrus,2-Jan,01-02  FLOWES STORE VOLUNTEER FIRE STA,8623 FLOWES STORE RD,"CONCORD, NC",28025
0,13,5,Cabarrus,1-Feb,02-01 ELEVATION CHURCH,545 CONCORD PKWY N,"CONCORD, NC",28027
0,13,6,Cabarrus,2-Feb,02-02  FURR ELEMENTARY SCHOOL,2725 CLOVER RD NW,"CONCORD, NC",28027
0,13,7,Cabarrus,3-Feb,02-03  JAY M ROBINSON HIGH SCHOOL,300 PITTS SCHOOL RD SW,"CONCORD, NC",28027
0,13,9,Cabarrus,4-Jan,01-04  HICKORY RIDGE MIDDLE SCHOOL,7336 RAGING RIDGE RD,"HARRISBURG, NC",28075
0,13,10,Cabarrus,6-Feb,02-06  WINECOFF ELEMENTARY SCHOOL,375 WINECOFF SCHOOL RD,"CONCORD, NC",28027
0,13,11,Cabarrus,Mar-00,03-00  GILWOOD PRESBYTERIAN CHURCH,2993 ODELL SCHOOL RD,"CONCORD, NC",28027
0,13,12,Cabarrus,1-Apr,04-01  MT OLIVET METHODIST CHURCH,301 MT OLIVET RD,"CONCORD, NC",28025
0,13,13,Cabarrus,12-Apr,04-12 SECOND PRESBYTERIAN CHURCH,1578 DALE EARNHARDT BLVD,"KANNAPOLIS, NC",28083
0,13,14,Cabarrus,3-Apr,04-03  NEW HOPE LUTHERAN CHURCH,1615 BRANTLEY RD,"KANNAPOLIS, NC",28083
0,13,16,Cabarrus,11-Apr,04-11 KANNAPOLIS YMCA,101 YMCA DR,"KANNAPOLIS, NC",28081
0,13,18,Cabarrus,13-Apr,04-13 CABARRUS SHRINE CLUB,1460 OAKWOOD AVE,"KANNAPOLIS, NC",28081
0,13,19,Cabarrus,8-Apr,04-08  NORTHWEST CABARRUS HIGH SCHOOL,5130 NORTHWEST CABARRUS DR,"CONCORD, NC",28027
0,13,20,Cabarrus,9-Apr,04-09  COVENANT PRESBYTERIAN CHURCH,5835 CHARLIE WALKER RD,"KANNAPOLIS, NC",28081
0,13,22,Cabarrus,May-00,05-00  CONCORD MIDDLE SCHOOL,1500 GOLD RUSH DR,"CONCORD, NC",28025
0,13,23,Cabarrus,Jun-00,06-00  CROSS OF CHRIST LUTHERAN CHURCH,4500 RIMER RD,"CONCORD, NC",28025
0,13,24,Cabarrus,Jul-00,07-00  NORTHEAST FIRE STATION,1580 LENTZ HARNESS SHOP RD N,"MOUNT PLEASANT, NC",28124
0,13,25,Cabarrus,Aug-00,08-00  MT PLEASANT HIGH SCHOOL,700 WALKER RD,"MOUNT PLEASANT, NC",28124
0,13,26,Cabarrus,Sep-00,09-00  GEORGEVILLE FIRE STATION,6916 NC HWY 200,"CONCORD, NC",28025
0,13,27,Cabarrus,Oct-00,10-00  BETHEL ELEMENTARY SCHOOL,2425 MIDLAND RD,"MIDLAND, NC",28107
0,13,28,Cabarrus,1-Nov,11-01  KERR MEMORIAL BAPTIST CHURCH,25 NC HWY 49 S,"CONCORD, NC",28025
0,13,29,Cabarrus,2-Nov,11-02  CENTER UNITED METHODIST CHURCH,1119 UNION ST S,"CONCORD, NC",28025
0,13,33,Cabarrus,4-Dec,12-04  CONCORD HIGH SCHOOL,481 BURRAGE RD NE,"CONCORD, NC",28025
0,13,34,Cabarrus,5-Dec,12-05  CABARRUS SENIOR CENTER,331 CORBAN AVE SE,"CONCORD, NC",28025
0,13,36,Cabarrus,13-Dec,12-13  1ST MISSIONARY BAPTIST CH-GATEWAY WORSHIP CENTER,59 CHESTNUT ST SW,"CONCORD, NC",28025
0,13,37,Cabarrus,8-Dec,12-08  HARTSELL RECREATION CENTER,60 HARTSELL SCHOOL RD SW,"CONCORD, NC",28025
0,13,38,Cabarrus,9-Dec,12-09  WOLF MEADOW ELEMENTARY SCHOOL,150 WOLF MEADOW DR SW,"CONCORD, NC",28027
0,13,39,Cabarrus,14-Dec,12-14  ST JAMES CATHOLIC CHURCH,139 MANOR AVE SW,"CONCORD, NC",28025
0,13,40,Cabarrus,11-Dec,12-11  EPWORTH UNITED METHODIST CHURCH,1030 BURRAGE RD NE,"CONCORD, NC",28025
0,13,41,Cabarrus,5-Feb,02-05  WEDDINGTON HILLS ELEMENTARY SCH,4401 WEDDINGTON RD,"CONCORD, NC",28027
0,13,42,Cabarrus,7-Feb,02-07  CANNON SCHOOL,5801 POPLAR TENT RD,"CONCORD, NC",28027
0,13,43,Cabarrus,12-Dec,12-12  CENTRAL CABARRUS HIGH SCHOOL,505 NC HWY 49 S,"CONCORD, NC",28025
0,13,45,Cabarrus,11-Jan,01-11 PROVIDENCE BAPTIST CHURCH,5315 NC HWY 49 S,"HARRISBURG, NC",28075
0,13,49,Cabarrus,8-Jan,01-08  ROCKY RIVER ELEMENTARY SCHOOL,5454 ROCKY RIVER RD,"CONCORD, NC",28025
0,13,51,Cabarrus,10-Jan,01-10  HARRISBURG TOWN HALL,4100 MAIN ST # 101,"HARRISBURG, NC",28075
0,13,52,Cabarrus,8-Feb,02-08  ODELL PRIMARY SCHOOL,1215 MOSS FARM ST NW,"CONCORD, NC",28027
0,13,53,Cabarrus,9-Feb,02-09  COX MILL ELEMENTARY SCHOOL,1450 COX MILL RD,"CONCORD, NC",28027
0,13,54,Cabarrus,7-Jan,01-07  HARRISBURG ELEMENTARY SCHOOL,3900 STALLINGS RD,"HARRISBURG, NC",28075
0,13,56,Cabarrus,3-Dec,12-03  ALL SAINTS EPISCOPAL CHURCH,525 LAKE CONCORD RD NE,"CONCORD, NC",28025
0,14,1,Caldwell,GAMEWELL #1,GAMEWELL ELEMENTARY GYM,2904 MORGANTON BLVD,"LENOIR, NC",28645
0,14,2,Caldwell,GAMEWELL #2,GAMEWELL MIDDLE SCHOOL GYM,3210 GAMEWELL SCHOOL RD,"LENOIR, NC",28645
0,14,3,Caldwell,HUDSON #33,MCCREARY FAMILY RECREATION CENTER,450 REDWOOD ST,"HUDSON, NC",28638
0,14,5,Caldwell,GLOBE/JOHNS RIVER/MULBERRY/WILSON CREEK,COLLETTSVILLE FIRE DEPARTMENT,5430 ADAKO RD,"LENOIR, NC",28645
0,14,6,Caldwell,KINGS CREEK,KINGS CREEK SCHOOL GYM,3680 WILKESBORO BLVD,"LENOIR, NC",28645
0,14,10,Caldwell,LENOIR #30,WEST LENOIR SCHOOL GYM,125 MAPLE DR,"LENOIR, NC",28645
0,14,11,Caldwell,LITTLE RIVER,OAK HILL SCHOOL GYM,4603 OAK HILL SCHOOL RD,"LENOIR, NC",28645
0,14,12,Caldwell,LOVELADY-RHODHISS,SHUFORD RECREATION CENTER,56 PINEWOOD RD,"GRANITE FALLS, NC",28630
0,14,13,Caldwell,LOWER CREEK #1,NEW COUNTY LIBRARY,120 HOSPITAL AVE,"LENOIR, NC",28645
0,14,14,Caldwell,LOWER CREEK #2,WHITNEL SCHOOL OLD GYM,1425 BERKLEY ST SW,"LENOIR, NC",28645
0,14,15,Caldwell,LOWER CREEK #3,HIBRITEN HIGH SCHOOL THEATER,1350 PANTHER TRL,"LENOIR, NC",28645
0,14,16,Caldwell,LOWER CREEK #31,MARTIN LUTHER KING RECREATION CENTER,313 GREENHAVEN DR,"LENOIR, NC",28645
0,14,18,Caldwell,NORTH CATAWBA,BATON ELEMENTARY SCHOOL CAFETERIA,1400 BATON SCHOOL RD,"GRANITE FALLS, NC",28630
0,14,19,Caldwell,PATTERSON,HAPPY VALLEY SCHOOL GYM,1350 YADKIN RIVER RD,"LENOIR, NC",28645
0,14,20,Caldwell,SAWMILLS #1,SAWMILLS TOWN HALL,4076 HWY 321A,"GRANITE FALLS, NC",28630
0,14,21,Caldwell,SAWMILLS #2,SAWMILLS ELEMENTARY SCHOOL MUSIC ROOM,4436 SAWMILLS  SCHOOL RD,"GRANITE FALLS, NC",28630
0,14,24,Caldwell,LOVELADY-TWO,GRACE CHAPEL FIRE DEPT,4548 GRACE CHAPEL RD,"GRANITE FALLS, NC",28630
0,14,25,Caldwell,NORTH CATAWBA #2,CAJAH MOUNTAIN TOWN HALL,1800 CONNELLY SPRINGS RD,"LENOIR, NC",28645
0,14,26,Caldwell,LOVELADY-ONE,DUDLEY SHOALS ELEMENTARY SCHOOL LIBRARY,1500 DUDLEY SHOALS RD,"GRANITE FALLS, NC",28630
0,14,27,Caldwell,LENOIR #29,MULBERRY RECREATION CENTER GAMEROOM,720 MULBERRY ST SW,"LENOIR, NC",28645
0,15,5,Camden,COURTHOUSE,CAMDEN COUNTY LIBRARY,104 INVESTOR'S WAY,"CAMDEN, NC",27921
0,15,7,Camden,SOUTH MILLS,SOUTH MILLS RURITAN BUILDING,400 MAIN ST,"SOUTH MILLS, NC",27976
0,15,9,Camden,SHILOH,SOUTH CAMDEN FIRE STATION #11,1061 NC HWY 343 S,"SHILOH, NC",27974
0,16,2,Carteret,ATLANTIC BEACH,ATLANTIC BEACH TOWN HALL,1010 W FORT MACON RD # 17,"ATLANTIC BEACH, NC",28512
0,16,3,Carteret,BEAUFORT 1,BOYS AND GIRLS CLUB,601 MULBERRY ST,"BEAUFORT, NC",28516
0,16,6,Carteret,BOGUE,BETHLEHEM UNITED METHODIST CHURCH,728 BOGUE LOOP RD,"NEWPORT, NC",28570
0,16,7,Carteret,BROAD CREEK,BROAD CREEK COMMUNITY BUILDING,110 CACTUS ST,"NEWPORT, NC",28570
0,16,11,Carteret,DAVIS/STACY/WILLISTON,DAVIS FIRE DEPARTMENT,595 HWY 70 DAVIS,"DAVIS, NC",28524
0,16,12,Carteret,EMERALD ISLE,EMERALD ISLE COMMUNITY CENTER,7506 EMERALD DR,"EMERALD ISLE, NC",28594
0,16,13,Carteret,HARKERS ISLAND,HARKERS ISLAND FIRE DEPARTMENT,1219 ISLAND RD,"HARKERS ISLAND, NC",28531
0,16,14,Carteret,WIREGRASS/HARLOWE,HARLOW UNITED METHODIST CHURCH,4261 HWY 101,"NEWPORT, NC",28570
0,16,16,Carteret,MARSHALLBERG/SMYRNA,MARSHALLBERG FIRE DEPARTMENT,109 GOOSE POND RD,"MARSHALLBERG, NC",28553
0,16,17,Carteret,MERRIMON,SOUTH RIVER RESCUE SQUAD BUILDING,1329 SOUTH RIVER RD,"BEAUFORT, NC",28516
0,16,18,Carteret,MILL CREEK,MILL CREEK FIRE-RESCUE BUILDING,2370 MILL CREEK RD,"NEWPORT, NC",28570
0,16,20,Carteret,MOREHEAD 2,CARTERET COUNTY HEALTH DEPARTMENT,3820 BRIDGES ST,"MOREHEAD CITY, NC",28557
0,16,21,Carteret,MOREHEAD 3,CRYSTAL COAST CHURCH OF NAZARENE,4311 COUNTRY CLUB RD,"MOREHEAD CITY, NC",28557
0,16,22,Carteret,MOREHEAD 4,OPEN DOOR BAPTIST CHURCH,227 HWY 24,"MOREHEAD CITY, NC",28557
0,16,23,Carteret,NEWPORT 1,ST JAMES UNITED METHODIST CHURCH,1011 ORANGE ST,"NEWPORT, NC",28570
0,16,24,Carteret,NEWPORT 2,HOLLY SPRINGS FREE WILL BAPTIST CHURCH,182 HOLLY SPRINGS RD,"NEWPORT, NC",28570
0,16,25,Carteret,NORTH RIVER,EAST CARTERET HIGH SCHOOL,3263 HWY 70 BEAUFORT,"BEAUFORT, NC",28516
0,16,28,Carteret,INDIAN BEACH/SALTER PATH/PINE KNOLL,PINE KNOLL SHORES TOWN HALL,100 MUNICIPAL CIR,"PINE KNOLL SHORES, NC",28512
0,16,35,Carteret,WILDWOOD,FORT BENJAMIN PARK RECREATION CENTER,100 MCQUEEN AVE,"NEWPORT, NC",28570
0,16,38,Carteret,CAPE CARTERET/CEDAR POINT,WESTERN PARK COMMUNITY CENTER,275 OLD HWY 58,"SWANSBORO, NC",28584
0,16,42,Carteret,MOREHEAD 1,MOREHEAD PARKS REC BUILDING,1600 FISHER ST,"MOREHEAD CITY, NC",28557
0,16,43,Carteret,PELETIER,PELETIER TOWN HALL,1603 HIGHWAY 58,"PELETIER, NC",28584
0,16,44,Carteret,STELLA,STELLA FIRE MEETING HALL,141 MORRISTOWN RD,"STELLA, NC",28582
0,16,47,Carteret,BEAUFORT 2,COUNTY BD OF EDUCATION ADMINISTRATION BLDG,107 SAFRIT DR,"BEAUFORT, NC",28516
0,16,49,Carteret,ATLANTIC/SEA LEVEL/CEDAR ISLAND,ATLANTIC FIRE DEPARTMENT,967 SEASHORE DR,"ATLANTIC, NC",28511
0,16,51,Carteret,OTWAY/STRAITS/BETTIE/GLOUCESTER,WOODVILLE BAPTIST CHURCH,450 HWY 70 BETTIE,"BEAUFORT, NC",28516
0,17,1,Caswell,PELHAM,PELHAM FIRE DEPARTMENT,4895 N OLD US HWY 29,"PELHAM, NC",27311
0,17,2,Caswell,PROVIDENCE,PROVIDENCE FIRE DEPARTMENT,6655 N OLD NC HWY 86,"PROVIDENCE, NC",27315
0,17,5,Caswell,MILTON,SEMORA FIRE DEPARTMENT,4997 NC HIGHWAY 57 N,"SEMORA, NC",27343
0,17,6,Caswell,LEASBURG,LEASBURG FIRE DEPARTMENT,5783 N NC HWY 119,"LEASBURG, NC",27291
0,17,7,Caswell,LOCUST HILL,CASVILLE FIRE DEPARTMENT,10886 W US HWY 158,"RUFFIN, NC",27326
0,17,9,Caswell,STONEY CREEK,CHERRY GROVE RURITAN BUILDING,7152 CHERRY GROVE RD,"REIDSVILLE, NC",27320
0,17,10,Caswell,ANDERSON,ANDERSON FIRE DEPARTMENT,225 BAYNES RD,"BURLINGTON, NC",27217
0,17,11,Caswell,PROSPECT HILL,PROSPECT HILL FIRE DEPARTMENT,11621 S NC HWY 86,"PROSPECT HILL, NC",27314
0,17,14,Caswell,YANCEYVILLE,YANCEYVILLE MUNICIPAL SERVICES BUILDING,158 CHURCH ST E,"YANCEYVILLE, NC",27379
0,18,1,Catawba,BALLS CREEK,01   BALLS CREEK  -  FRIENDSHIP UNITED METHODIST CHURCH,2900 S NC 16 HWY,"NEWTON, NC",28658
0,18,2,Catawba,BANOAK,02   BANOAK - CORINTH BAPTIST CHURCH,7929 W NC 10 HWY,"VALE, NC",28168
0,18,3,Catawba,BLACKBURN,03   BLACKBURN  -  BLACKBURN BAPTIST CHURCH,5105 W NC 10 HWY,"HICKORY, NC",28602
0,18,5,Catawba,CATAWBA,05   CATAWBA  -  CATAWBA BAPTIST CHURCH,102 1ST ST SW,"CATAWBA, NC",28609
0,18,6,Catawba,CLAREMONT,06   CLAREMONT - CLAREMONT CITY HALL,3288 E MAIN ST,"CLAREMONT, NC",28610
0,18,7,Catawba,CONOVER WEST,07   CONOVER WEST  -  FAITH EVANGELICAL LUTHERAN CHURCH,439 7TH ST PL SW,"CONOVER, NC",28613
0,18,8,Catawba,CONOVER EAST,08   CONOVER EAST  -  CONOVER STATION,403 CONOVER STATION SE,"CONOVER, NC",28613
0,18,10,Catawba,EAST NEWTON,10   EAST NEWTON  -  NEWTON RECREATION CENTER,23 S BRADY AVE,"NEWTON, NC",28658
0,18,11,Catawba,COLLEGE PARK,11   COLLEGE PARK  -  ST ANDREWS LUTHERN CHURCH,629 8TH ST NE,"HICKORY, NC",28601
0,18,12,Catawba,KENWORTH,12   KENWORTH  -  CHRIST LUTHERAN CHURCH,324 2ND AVE SE,"HICKORY, NC",28602
0,18,16,Catawba,HIGHLAND,16   HIGHLAND -  HIGHLAND RECREATION CENTER AT STANFORD PARK,1451 8TH ST DR NE,"HICKORY, NC",28601
0,18,17,Catawba,LONGVIEW NORTH,17   LONG VIEW N  -  BETHEL METHODIST CHURCH,80 28TH ST NW,"HICKORY, NC",28601
0,18,18,Catawba,LONGVIEW SOUTH,19   LONG VIEW S-  CHRIST UNITED BAPTIST CHURCH,1131 33RD ST SW,"HICKORY, NC",28602
0,18,19,Catawba,MAIDEN,20   MAIDEN  -  MAIDEN COMMUNITY CENTER,207 E KLUTZ ST,"MAIDEN, NC",28650
0,18,20,Catawba,MONOGRAM,21   MONOGRAM  -  OLIVET BAPTIST CHURCH,7893 MONBO RD,"CATAWBA, NC",28609
0,18,22,Catawba,MOUNTAIN VIEW #1,23   MTN VIEW #1 - BETHEL UNITED CHURCH OF CHRIST,4547 BETHEL CHURCH RD,"HICKORY, NC",28602
0,18,23,Catawba,MOUNTAIN VIEW #2,24   MTN  VIEW #2  -  MTN VIEW FIRE HEADQUARTERS,3571 S NC 127 HWY,"HICKORY, NC",28602
0,18,24,Catawba,NORTH NEWTON,25   NORTH NEWTON  -  ABERNETHY MEMORIAL UMC,111 W 13TH ST,"NEWTON, NC",28658
0,18,26,Catawba,OXFORD,27   OXFORD  -  BETHEL LUTHERAN CHURCH,5759 BOLICK RD,"CLAREMONT, NC",28610
0,18,27,Catawba,ST STEPHENS #1,28   ST STEPHENS #1 - CHRIST CHURCH-NORTHSIDE,2350 SPRINGS RD NE,"HICKORY, NC",28601
0,18,28,Catawba,ST STEPHENS #2,29   ST STEPHENS #2  -  ST LUKE'S LUTHERAN CHURCH OF CONOVER,3916 SPRINGS RD,"CONOVER, NC",28613
